OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family
ASV115	Indv108	0	Indv108	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv105	0	Indv105	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv5	0	Indv5	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv30	0	Indv30	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv44	0	Indv44	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv39	0	Indv39	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv149	0	Indv149	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv17	0	Indv17	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv85	0	Indv85	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv52	0	Indv52	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv82	0	Indv82	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv11	0	Indv11	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv112	0	Indv112	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv35	0	Indv35	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv134	0	Indv134	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv123	0	Indv123	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv24	0	Indv24	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv6	0	Indv6	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv98	0	Indv98	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv54	0	Indv54	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv87	0	Indv87	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv9	0	Indv9	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv75	0	Indv75	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv144	0	Indv144	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv114	0	Indv114	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv106	0	Indv106	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv125	0	Indv125	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv26	0	Indv26	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv72	0	Indv72	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv59	0	Indv59	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv50	0	Indv50	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv56	0	Indv56	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv90	0	Indv90	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv80	0	Indv80	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv110	0	Indv110	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv113	0	Indv113	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv36	0	Indv36	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv124	0	Indv124	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv25	0	Indv25	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv71	0	Indv71	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv60	0	Indv60	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv99	0	Indv99	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv55	0	Indv55	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv88	0	Indv88	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv8	0	Indv8	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv131	0	Indv131	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv101	0	Indv101	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv129	0	Indv129	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv156	0	Indv156	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv21	0	Indv21	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv150	0	Indv150	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv19	0	Indv19	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv95	0	Indv95	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv159	0	Indv159	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv92	0	Indv92	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv76	0	Indv76	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv78	0	Indv78	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv136	0	Indv136	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv111	0	Indv111	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv103	0	Indv103	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv20	0	Indv20	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv97	0	Indv97	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv155	0	Indv155	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv152	0	Indv152	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv77	0	Indv77	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv13	0	Indv13	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv160	0	Indv160	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv94	0	Indv94	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv102	0	Indv102	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv2	0	Indv2	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv157	0	Indv157	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv151	0	Indv151	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv91	0	Indv91	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv96	0	Indv96	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv22	0	Indv22	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv93	0	Indv93	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv14	0	Indv14	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv46	0	Indv46	Control	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv16	0	Indv16	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv158	0	Indv158	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv23	0	Indv23	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv133	0	Indv133	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv47	0	Indv47	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv130	0	Indv130	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv128	0	Indv128	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv18	0	Indv18	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv140	0	Indv140	Case	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv141	0	Indv141	Case	Site2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV115	Indv126	0	Indv126	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	<1%_Abundance
ASV124	Indv75	0	Indv75	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv51	0	Indv51	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv32	0	Indv32	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv52	0	Indv52	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv81	0	Indv81	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv57	0	Indv57	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv73	0	Indv73	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv66	0	Indv66	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv120	0	Indv120	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv100	0	Indv100	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv9	0	Indv9	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv40	0	Indv40	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv4	0	Indv4	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv68	0	Indv68	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv27	0	Indv27	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv80	0	Indv80	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv78	0	Indv78	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv29	0	Indv29	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv118	0	Indv118	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv119	0	Indv119	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv28	0	Indv28	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv74	0	Indv74	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv41	0	Indv41	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv33	0	Indv33	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv58	0	Indv58	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv79	0	Indv79	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv69	0	Indv69	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv115	0	Indv115	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv107	0	Indv107	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv104	0	Indv104	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv153	0	Indv153	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv38	0	Indv38	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv148	0	Indv148	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv161	0	Indv161	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv62	0	Indv62	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv86	0	Indv86	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv76	0	Indv76	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv77	0	Indv77	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv145	0	Indv145	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv117	0	Indv117	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv12	0	Indv12	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv45	0	Indv45	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv61	0	Indv61	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv67	0	Indv67	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv89	0	Indv89	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv142	0	Indv142	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv146	0	Indv146	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv108	0	Indv108	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv105	0	Indv105	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv154	0	Indv154	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv149	0	Indv149	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv84	0	Indv84	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv88	0	Indv88	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv1	0	Indv1	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv143	0	Indv143	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv11	0	Indv11	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv112	0	Indv112	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv98	0	Indv98	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv70	0	Indv70	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv6	0	Indv6	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv91	0	Indv91	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv54	0	Indv54	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv56	0	Indv56	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv114	0	Indv114	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv109	0	Indv109	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv131	0	Indv131	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv59	0	Indv59	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv31	0	Indv31	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv26	0	Indv26	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv94	0	Indv94	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv110	0	Indv110	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv50	0	Indv50	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv55	0	Indv55	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv132	0	Indv132	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv93	0	Indv93	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv60	0	Indv60	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv92	0	Indv92	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv126	0	Indv126	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv14	0	Indv14	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv101	0	Indv101	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv137	0	Indv137	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv150	0	Indv150	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv19	0	Indv19	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv95	0	Indv95	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv159	0	Indv159	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv125	0	Indv125	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv130	0	Indv130	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv16	0	Indv16	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv138	0	Indv138	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv127	0	Indv127	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv140	0	Indv140	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv96	0	Indv96	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv158	0	Indv158	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv151	0	Indv151	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv2	0	Indv2	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv129	0	Indv129	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv35	0	Indv35	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv3	0	Indv3	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv155	0	Indv155	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv18	0	Indv18	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv30	0	Indv30	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv22	0	Indv22	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv13	0	Indv13	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv36	0	Indv36	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv21	0	Indv21	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv136	0	Indv136	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv46	0	Indv46	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv123	0	Indv123	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv139	0	Indv139	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv157	0	Indv157	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv49	0	Indv49	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv147	0	Indv147	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv135	0	Indv135	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv156	0	Indv156	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv47	0	Indv47	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV124	Indv48	0	Indv48	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	<1%_Abundance
ASV125	Indv80	0	Indv80	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv78	0	Indv78	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv75	0	Indv75	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv52	0	Indv52	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv51	0	Indv51	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv85	0	Indv85	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv65	0	Indv65	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv88	0	Indv88	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv84	0	Indv84	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv57	0	Indv57	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv7	0	Indv7	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv69	0	Indv69	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv87	0	Indv87	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv94	0	Indv94	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv68	0	Indv68	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
ASV125	Indv93	0	Indv93	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	<1%_Abundance
