OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class
ASV9	Indv85	0.120370687002018	Indv85	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv54	0.120368417352176	Indv54	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv5	0.120143017144826	Indv5	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv29	0.11995690171196	Indv29	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv150	0.119529344238772	Indv150	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv73	0.11916823269875	Indv73	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv111	0.118760177438374	Indv111	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv72	0.118707103492579	Indv72	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv154	0.118464856263479	Indv154	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv112	0.118436406067678	Indv112	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv48	0.118402879504457	Indv48	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv101	0.117974746224313	Indv101	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv103	0.117263843648208	Indv103	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv24	0.117252066115702	Indv24	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv66	0.117182560312487	Indv66	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv103	0.116953621839615	Indv103	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv82	0.116913266885408	Indv82	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv76	0.116729244889445	Indv76	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv85	0.116677495469001	Indv85	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv51	0.116645591092743	Indv51	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv56	0.116466121871179	Indv56	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv125	0.116442697768763	Indv125	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv141	0.116434310018904	Indv141	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv70	0.116344043105169	Indv70	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv31	0.116304780436032	Indv31	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv149	0.116259162163608	Indv149	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv34	0.116246400224766	Indv34	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv7	0.116134684238592	Indv7	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv17	0.116087040994754	Indv17	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv47	0.115976041192336	Indv47	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv94	0.1158437589533	Indv94	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV1	Indv152	0.115565954128115	Indv152	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv94	0.115509502435297	Indv94	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv72	0.115292287926429	Indv72	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv121	0.11490599820949	Indv121	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv135	0.114659383370975	Indv135	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv125	0.11441430020284	Indv125	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV9	Indv142	0.114118177717636	Indv142	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv119	0.113946491887826	Indv119	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv15	0.113384417908126	Indv15	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv40	0.113224829141126	Indv40	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv47	0.112998703982626	Indv47	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv13	0.112621359223301	Indv13	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv126	0.112429155133781	Indv126	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv59	0.112274114057733	Indv59	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv46	0.112170625740563	Indv46	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv35	0.111942502707492	Indv35	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv83	0.111128690314211	Indv83	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv97	0.110878661087866	Indv97	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv143	0.110738255033557	Indv143	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv108	0.110732025487933	Indv108	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv52	0.11057537769206	Indv52	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv8	0.110562023620069	Indv8	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv31	0.110511652589219	Indv31	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv66	0.110086973626899	Indv66	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv40	0.110054252096104	Indv40	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV46	Indv46	0.109123737516222	Indv46	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV13	Indv95	0.109048507462687	Indv95	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv147	0.108693913460769	Indv147	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv132	0.108488628300407	Indv132	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv149	0.108180407682842	Indv149	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv157	0.108101862550261	Indv157	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv104	0.10787269681742	Indv104	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv57	0.107816792971227	Indv57	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv135	0.107778769893377	Indv135	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv67	0.107442503207976	Indv67	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv64	0.107387387387387	Indv64	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv98	0.10717424302948	Indv98	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv50	0.107041982282706	Indv50	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv121	0.107027752909579	Indv121	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv91	0.106965285554311	Indv91	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv43	0.106721515057436	Indv43	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv161	0.106463143657618	Indv161	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv82	0.106450814090262	Indv82	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv78	0.10625872794211	Indv78	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv94	0.106198070862382	Indv94	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv11	0.105774310211711	Indv11	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV9	Indv147	0.105734623690314	Indv147	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv134	0.105615987857324	Indv134	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv64	0.105545545545546	Indv64	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv18	0.105421025678543	Indv18	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv72	0.105183081448423	Indv72	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv104	0.104723618090452	Indv104	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv30	0.104594836100268	Indv30	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv2	0.104594553476343	Indv2	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv107	0.104581377384277	Indv107	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv145	0.104580965909091	Indv145	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv53	0.104479428710541	Indv53	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv37	0.103769700145996	Indv37	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv53	0.103708512537531	Indv53	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv159	0.103437913210722	Indv159	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv70	0.103372580323289	Indv70	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv67	0.103050044418123	Indv67	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv70	0.102973458391539	Indv70	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv151	0.102545535565087	Indv151	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv3	0.102454858997768	Indv3	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV1	Indv76	0.102211097204839	Indv76	Control	Site2	Bacteria	Firmicutes	Bacilli
ASV9	Indv122	0.10214871838254	Indv122	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv91	0.102082866741321	Indv91	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv48	0.101912694094505	Indv48	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv42	0.101607050285122	Indv42	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv122	0.101345063869385	Indv122	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv113	0.101055194805195	Indv113	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv99	0.100813642443156	Indv99	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV9	Indv41	0.100647711978466	Indv41	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv81	0.100430174037732	Indv81	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv130	0.0997517346743905	Indv130	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv116	0.0997011180399247	Indv116	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv14	0.0994966671201197	Indv14	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv102	0.0994178821374845	Indv102	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv124	0.0989880503821725	Indv124	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv83	0.0985982343448407	Indv83	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv146	0.0985129018985482	Indv146	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv53	0.0984338229327274	Indv53	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv130	0.0980966325036603	Indv130	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv58	0.0979911950785737	Indv58	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv61	0.0978428351309707	Indv61	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv123	0.0968812559266674	Indv123	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv156	0.0961821623895667	Indv156	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv29	0.0960533141785386	Indv29	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv84	0.0959098345755317	Indv84	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv17	0.0958163331390454	Indv17	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv51	0.0956111402399531	Indv51	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv104	0.0954103852596315	Indv104	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv25	0.0953450461872849	Indv25	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv110	0.0953182374541004	Indv110	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv113	0.0953153988868275	Indv113	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv19	0.095235267923408	Indv19	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv98	0.0947111927778222	Indv98	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv122	0.094535149310549	Indv122	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv101	0.0944231245357762	Indv101	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv9	0.0942037928339298	Indv9	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv9	0.0938746966144226	Indv9	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv135	0.0937024003361521	Indv135	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv89	0.0936196319018405	Indv89	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv63	0.0934260639178672	Indv63	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV9	Indv104	0.0933333333333333	Indv104	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv158	0.0932199805439242	Indv158	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv94	0.0931143157291567	Indv94	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv101	0.093092349591483	Indv101	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv72	0.0926057409473577	Indv72	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv142	0.092467298150654	Indv142	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv41	0.0922779273216689	Indv41	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv63	0.0919026328862394	Indv63	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv62	0.0917661397282862	Indv62	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv89	0.0910838445807771	Indv89	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv145	0.0907315340909091	Indv145	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv131	0.0906066187392312	Indv131	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv91	0.090481522956327	Indv91	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv108	0.0901108825447795	Indv108	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv140	0.0897685103375155	Indv140	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv102	0.0896723134279547	Indv102	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv85	0.0896624833293438	Indv85	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV17	Indv129	0.0891005605992955	Indv129	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV3	Indv144	0.0885885885885886	Indv144	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv105	0.0883554221888806	Indv105	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv52	0.0882754741240759	Indv52	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv11	0.0877727660611971	Indv11	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV1	Indv153	0.0876986462625074	Indv153	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv38	0.0870727794253488	Indv38	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv2	0.0868324965769055	Indv2	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv136	0.0866237395213218	Indv136	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv111	0.0863608287944298	Indv111	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv63	0.0859744990892532	Indv63	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv54	0.08584686774942	Indv54	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv119	0.085688191683679	Indv119	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv15	0.0853786611692403	Indv15	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV46	Indv160	0.0851730471422912	Indv160	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV3	Indv53	0.0851253753144526	Indv53	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv160	0.0845968235675442	Indv160	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv154	0.084169091936936	Indv154	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv4	0.0839590443686007	Indv4	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv40	0.0833861762840837	Indv40	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv33	0.0833140904262689	Indv33	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV17	Indv5	0.0832687171534419	Indv5	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv25	0.0831371128418765	Indv25	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv45	0.08313686082016	Indv45	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv70	0.0829508414820728	Indv70	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv27	0.0829463266082984	Indv27	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv83	0.0828718792519697	Indv83	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV17	Indv70	0.0828178008381561	Indv70	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV3	Indv37	0.0824692097480627	Indv37	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv126	0.0823777514168973	Indv126	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv139	0.0823024054982818	Indv139	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV17	Indv122	0.0821419507655867	Indv122	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv98	0.0818087401134457	Indv98	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv120	0.0817478933194336	Indv120	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV9	Indv68	0.0816308122491318	Indv68	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv158	0.0814617434335744	Indv158	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv63	0.0814373240602749	Indv63	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv85	0.0814211948158534	Indv85	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv31	0.0813249016052713	Indv31	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv42	0.0811013190484419	Indv42	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv111	0.0804649334606098	Indv111	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv69	0.0800194379201425	Indv69	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv128	0.0794875391593024	Indv128	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV19	Indv20	0.0794207059618308	Indv20	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV17	Indv16	0.0787131882202305	Indv16	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV3	Indv158	0.0787125153322336	Indv158	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv107	0.0783171905639075	Indv107	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv153	0.0782077692760447	Indv153	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv138	0.0781292241146256	Indv138	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv153	0.0779870512065921	Indv153	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv55	0.0779502396713079	Indv55	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV19	Indv71	0.0775353666919932	Indv71	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv47	0.0774107674524502	Indv47	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv113	0.0769364564007421	Indv113	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv136	0.0768436398979468	Indv136	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv58	0.0768243972127467	Indv58	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv147	0.0765416300087979	Indv147	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv100	0.0765148164528969	Indv100	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv71	0.0764137631607511	Indv71	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV17	Indv32	0.0748932004271983	Indv32	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv161	0.0746465719898238	Indv161	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv2	0.0744713220751559	Indv2	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv31	0.0743819926590899	Indv31	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv32	0.0741812032751869	Indv32	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv52	0.0738106718097075	Indv52	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv4	0.0737919885036824	Indv4	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv92	0.073770985017149	Indv92	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv24	0.0734577922077922	Indv24	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV9	Indv146	0.0730029977076353	Indv146	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv89	0.07280163599182	Indv89	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV3	Indv6	0.0726347694306127	Indv6	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv94	0.0722949097507401	Indv94	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv63	0.0720980294750787	Indv63	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv65	0.0718286431990224	Indv65	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv106	0.071656976744186	Indv106	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv8	0.0715721584722339	Indv8	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV46	Indv38	0.0711750692790121	Indv38	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV3	Indv17	0.0707531895602616	Indv17	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv120	0.0705412214403614	Indv120	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv73	0.0702263256802026	Indv73	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv38	0.0702027322670037	Indv38	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv117	0.0701618723579751	Indv117	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV9	Indv29	0.0700746238876252	Indv29	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv159	0.069780021637216	Indv159	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV46	Indv112	0.0696782797132856	Indv112	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV9	Indv109	0.0693490517683239	Indv109	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv37	0.0690300602702804	Indv37	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv39	0.0688652228387328	Indv39	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv24	0.0688459268004723	Indv24	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv20	0.0685694983955413	Indv20	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv67	0.0681077879774948	Indv67	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV3	Indv9	0.0680406433831091	Indv9	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv90	0.0679601683605379	Indv90	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv99	0.0677106553722693	Indv99	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv121	0.0665622202327663	Indv121	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv84	0.0664970005453554	Indv84	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv14	0.0664399401441981	Indv14	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv159	0.0663541291020555	Indv159	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV3	Indv115	0.0660591222343127	Indv115	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv5	0.0660377358490566	Indv5	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv42	0.065722020620932	Indv42	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv4	0.06567271420873	Indv4	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv49	0.0656529938708156	Indv49	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv10	0.0652580903985023	Indv10	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV46	Indv3	0.0651653479407588	Indv3	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV9	Indv72	0.0649829259221693	Indv72	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv109	0.0647872885699641	Indv109	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
